Date,StockName,CurrentPrice,Sector,MarketCap,Volume,PERatio,DividendYield,Momentum,Volatility,RelativeStrength,MarketMovementClass
2023-01-31,EnergyStock1,281.11,Energy,17543457873.98,548758.0,38.29,0.0565,1.97,0.0377,87.36,4
2023-02-01,EnergyStock1,281.11,Energy,11768298895.01,766603.16,31.21,0.0057,0.83,0.0798,95.31,4
2023-02-02,EnergyStock1,269.87,Energy,16215960290.11,433562.16,19.88,0.0072,-0.9,0.2698,10.46,2
2023-02-03,EnergyStock1,269.87,Energy,19985598102.52,769605.52,45.74,0.0328,-0.83,0.0493,43.54,4
2023-02-04,EnergyStock1,269.87,Energy,15651232857.94,587552.37,38.75,0.0408,-0.16,0.0243,4.66,4
2023-02-05,EnergyStock1,269.87,Energy,22987111288.82,439730.37,46.78,0.0472,1.03,0.0388,29.68,4
2023-02-06,EnergyStock1,269.87,Energy,24473985160.5,901953.86,48.94,0.0721,0.15,0.0171,40.98,4
2023-02-07,EnergyStock1,302.25,Energy,14434216599.39,558297.72,28.84,0.0257,-0.38,0.0316,77.68,8
2023-02-08,EnergyStock1,302.25,Energy,12544975856.36,261480.94,43.69,0.056,2.19,0.0956,9.11,4
2023-02-09,EnergyStock1,302.25,Energy,6098304466.25,216299.84,34.76,0.0729,-1.32,0.0436,64.87,4
2023-01-01,EnergyStock2,436.88,Energy,38011747026.23,541189.12,38.83,0.0112,-1.17,0.1601,51.13,4
2023-01-02,EnergyStock2,449.99,Energy,39398870049.89,143180.24,12.78,0.0286,0.83,0.1508,90.28,6
2023-01-03,EnergyStock2,481.49,Energy,31636935860.82,839777.61,28.63,0.0167,2.65,0.1189,74.25,7
2023-01-04,EnergyStock2,471.86,Energy,17677069996.95,370387.19,48.17,0.0355,0.81,0.0825,26.55,2
2023-01-05,EnergyStock2,471.86,Energy,42248228875.56,480445.74,47.53,0.0172,0.44,0.0182,82.69,4
2023-01-06,EnergyStock2,476.58,Energy,27329263789.65,388540.95,47.06,0.0346,-2.31,0.1661,56.48,5
2023-01-07,EnergyStock2,476.58,Energy,2739735103.44,883227.7,25.0,0.0471,0.82,0.1017,9.92,4
2023-01-08,EnergyStock2,490.87,Energy,10940210115.13,212547.68,13.17,0.0011,0.45,0.0325,61.42,6
2023-01-09,EnergyStock2,481.06,Energy,14067288021.36,481167.43,47.95,0.0198,-0.43,0.166,29.78,2
2023-01-10,EnergyStock2,481.06,Energy,3872242765.52,800700.5,15.95,0.058,0.21,0.0172,80.95,4
2023-01-11,EnergyStock2,514.73,Energy,24867203053.47,730123.32,21.68,0.0147,-1.23,0.0209,98.2,7
2023-01-12,EnergyStock2,494.14,Energy,29318332728.11,630199.22,29.21,0.053,0.14,0.0998,28.72,2
2023-01-13,EnergyStock2,508.96,Energy,38907865993.73,972789.34,6.69,0.0228,0.78,0.1122,23.11,6
2023-01-14,EnergyStock2,508.96,Energy,45243918414.67,696820.34,22.76,0.0298,-1.3,0.0178,63.4,4
2023-01-15,EnergyStock2,508.96,Energy,43457541452.35,758987.13,32.47,0.0291,0.65,0.0682,48.64,4
2023-01-16,EnergyStock2,498.79,Energy,10136463195.39,173746.9,39.97,0.0183,-2.6,0.143,57.96,2
2023-01-17,EnergyStock2,503.77,Energy,43781431786.7,456565.31,5.69,0.0341,1.14,0.2093,65.13,5
2023-01-18,EnergyStock2,493.7,Energy,32093809846.47,190825.1,38.77,0.0271,-0.1,0.0046,40.79,2
2023-01-19,EnergyStock2,493.7,Energy,11582243202.11,797334.17,33.39,0.047,-0.26,0.2194,59.73,4
2023-01-20,EnergyStock2,493.7,Energy,34624527377.83,439359.96,14.1,0.0171,0.78,0.0659,20.25,4
2023-01-21,EnergyStock2,528.26,Energy,26802628355.21,917808.96,36.8,0.0578,1.15,0.0624,33.89,7
2023-01-22,EnergyStock2,533.54,Energy,7437073087.89,181639.43,20.34,0.0327,1.22,0.0702,9.7,5
2023-01-23,EnergyStock2,533.54,Energy,44756888968.06,76129.11,47.41,0.0789,-0.26,0.0506,37.24,4
2023-01-24,EnergyStock2,533.54,Energy,32010630481.38,647922.04,39.09,0.0094,0.52,0.0842,57.73,4
2023-01-25,EnergyStock2,538.87,Energy,37899239364.81,209682.96,24.34,0.0395,0.39,0.0734,50.62,5
2023-01-26,EnergyStock2,501.15,Energy,46381759187.93,853318.44,28.59,0.0183,-0.32,0.0877,25.54,1
2023-01-27,EnergyStock2,501.15,Energy,48448777045.47,579203.96,45.05,0.0521,1.17,0.0081,47.14,4
2023-01-28,EnergyStock2,506.17,Energy,15117176529.43,137524.94,43.49,0.047,0.0,0.0674,37.5,5
2023-01-29,EnergyStock2,506.17,Energy,40273290880.59,287784.31,30.06,0.0567,0.25,0.0291,60.61,4
2023-01-30,EnergyStock2,521.35,Energy,18045677367.44,117064.48,27.79,0.0069,0.16,0.1634,36.86,6
2023-01-31,EnergyStock2,500.5,Energy,31328310621.75,589368.13,17.64,0.0728,-0.47,0.1843,54.38,2
2023-02-01,EnergyStock2,480.48,Energy,44820744428.43,380790.79,8.64,0.031,0.34,0.2505,69.45,2
2023-02-02,EnergyStock2,461.26,Energy,13454649218.01,821038.27,8.6,0.0684,1.27,0.1579,15.29,2
2023-02-03,EnergyStock2,442.81,Energy,9909079370.38,136575.28,19.06,0.0412,1.35,0.0414,65.62,2
2023-02-04,EnergyStock2,442.81,Energy,18494456905.27,479070.35,23.65,0.0674,-1.13,0.0576,89.01,4
2023-02-05,EnergyStock2,447.23,Energy,3844435691.39,115324.52,27.28,0.0487,0.95,0.0988,59.49,5
2023-02-06,EnergyStock2,447.23,Energy,1570589417.17,752648.78,14.66,0.0668,1.71,0.1764,87.29,4
2023-02-07,EnergyStock2,451.71,Energy,17065698130.33,216800.0,39.88,0.0346,0.05,0.0193,66.17,5
2023-02-08,EnergyStock2,451.71,Energy,14762284704.81,346098.98,35.61,0.0047,-0.72,0.0707,8.08,4
2023-02-09,EnergyStock2,456.22,Energy,39242763174.16,409534.69,36.61,0.0446,-0.44,0.0844,52.37,5
2023-01-01,EnergyStock3,247.83,Energy,22120051289.93,174219.15,11.73,0.0462,-1.09,0.0561,39.07,4
2023-01-02,EnergyStock3,255.27,Energy,6487653748.72,671677.1,38.31,0.0359,0.07,0.0126,45.79,6
2023-01-03,EnergyStock3,255.27,Energy,17758631544.78,596268.28,44.54,0.0286,-0.98,0.0687,3.78,4
2023-01-04,EnergyStock3,237.4,Energy,20685847233.82,681609.21,34.72,0.0492,-0.07,0.1194,87.04,1
2023-01-05,EnergyStock3,237.4,Energy,22017316638.07,701670.41,16.57,0.0451,-1.12,0.0103,59.12,4
2023-01-06,EnergyStock3,237.4,Energy,1467724183.78,949169.6,33.87,0.0702,-1.12,0.138,51.27,4
2023-01-07,EnergyStock3,237.4,Energy,22805702878.28,261132.76,44.37,0.0739,0.51,0.0202,39.79,4
2023-01-08,EnergyStock3,254.02,Energy,17927351568.99,51585.71,45.81,0.0388,2.35,0.14,14.94,7
2023-01-09,EnergyStock3,254.02,Energy,21154909574.06,25327.63,17.28,0.0002,1.59,0.0588,79.88,4
2023-01-10,EnergyStock3,261.64,Energy,16023169419.32,262080.6,46.59,0.062,1.74,0.0664,92.43,6
2023-01-11,EnergyStock3,261.64,Energy,9803301351.88,715897.92,6.81,0.0309,-1.17,0.0328,2.31,4
2023-01-12,EnergyStock3,251.17,Energy,16528984694.5,804265.93,49.47,0.0277,0.64,0.0146,16.7,2
2023-01-13,EnergyStock3,251.17,Energy,19024466982.91,98085.78,43.76,0.065,-0.14,0.0377,50.93,4
2023-01-14,EnergyStock3,251.17,Energy,6906971218.93,912480.92,21.57,0.0036,0.29,0.188,40.82,4
2023-01-15,EnergyStock3,246.15,Energy,3446321461.79,820972.86,49.83,0.0264,1.48,0.1482,71.84,2
2023-01-16,EnergyStock3,246.15,Energy,22298079174.53,564403.95,25.27,0.0517,-0.1,0.0272,47.05,4
2023-01-17,EnergyStock3,246.15,Energy,17308789513.16,828006.46,37.91,0.0791,0.62,0.0376,76.66,4
2023-01-18,EnergyStock3,246.15,Energy,18135788730.8,113035.2,40.52,0.0426,0.97,0.1295,64.16,4
2023-01-19,EnergyStock3,241.23,Energy,967154993.46,439286.36,30.63,0.0701,0.05,0.078,75.38,2
2023-01-20,EnergyStock3,241.23,Energy,18058636285.29,212753.51,21.7,0.0507,-0.34,0.1142,44.79,4
2023-01-21,EnergyStock3,243.64,Energy,18952514146.83,295267.99,19.58,0.0543,-1.2,0.0225,30.99,5
2023-01-22,EnergyStock3,246.07,Energy,17010906781.18,986114.57,39.52,0.0754,0.68,0.071,2.02,5
2023-01-23,EnergyStock3,246.07,Energy,11678406373.14,353292.47,43.81,0.0683,0.06,0.0276,36.78,4
2023-01-24,EnergyStock3,246.07,Energy,20515678818.99,316741.37,47.44,0.0144,1.26,0.1188,25.22,4
2023-01-25,EnergyStock3,246.07,Energy,20582861312.04,764187.2,19.81,0.0427,-0.87,0.003,84.33,4
2023-01-26,EnergyStock3,246.07,Energy,23234229159.87,696532.24,47.32,0.0444,0.31,0.0066,64.21,4
2023-01-27,EnergyStock3,228.85,Energy,16627339729.75,906414.01,40.8,0.0467,0.27,0.0649,28.34,1
2023-01-28,EnergyStock3,228.85,Energy,13995181297.99,161922.26,14.3,0.0497,-0.38,0.0606,83.52,4
2023-01-29,EnergyStock3,228.85,Energy,11286349931.92,941728.93,15.22,0.0312,1.42,0.0592,90.17,4
2023-01-30,EnergyStock3,235.71,Energy,18359155346.0,236047.53,6.12,0.0307,0.44,0.0741,66.11,6
2023-01-31,EnergyStock3,219.21,Energy,18375141923.85,256255.83,24.45,0.0534,-1.67,0.2002,6.56,1
2023-02-01,EnergyStock3,219.21,Energy,16818098166.36,916024.57,23.61,0.0339,0.3,0.0135,26.71,4
2023-02-02,EnergyStock3,219.21,Energy,17493586827.76,613596.63,9.98,0.0502,0.04,0.1366,52.91,4
2023-02-03,EnergyStock3,221.41,Energy,10358922227.76,286648.0,15.39,0.0699,-0.28,0.1224,18.72,5
2023-02-04,EnergyStock3,221.41,Energy,10619286800.44,357632.25,21.25,0.0682,1.74,0.0429,89.7,4
2023-02-05,EnergyStock3,228.05,Energy,7644732193.06,952926.75,6.12,0.0301,-0.3,0.0531,27.31,6
2023-02-06,EnergyStock3,228.05,Energy,14052126212.99,443949.45,37.7,0.0716,-1.06,0.0623,93.27,4
2023-02-07,EnergyStock3,223.49,Energy,3539938598.39,99067.61,30.35,0.0091,-0.42,0.0766,28.17,2
2023-02-08,EnergyStock3,223.49,Energy,18294193617.4,763736.16,16.81,0.0196,-0.22,0.0282,94.73,4
2023-02-09,EnergyStock3,223.49,Energy,9966387404.53,710049.41,31.45,0.0254,1.68,0.0393,4.23,4
2023-01-01,EnergyStock4,15.49,Energy,217629884.53,667700.85,14.63,0.0346,0.22,0.1383,11.61,4
2023-01-02,EnergyStock4,14.4,Energy,87314622.28,954715.86,11.4,0.0567,-3.14,0.0794,95.16,1
2023-01-03,EnergyStock4,14.84,Energy,1159868111.39,606080.81,25.47,0.0285,0.13,0.0572,57.91,6
2023-01-04,EnergyStock4,14.54,Energy,81753548.46,945736.69,19.12,0.0354,-0.75,0.0514,56.58,2
2023-01-05,EnergyStock4,14.54,Energy,271079215.09,860590.38,23.16,0.0319,-0.4,0.1125,87.16,4
2023-01-06,EnergyStock4,14.54,Energy,1384232107.78,946845.81,11.52,0.0142,-0.3,0.1013,0.44,4
2023-01-07,EnergyStock4,14.25,Energy,857243086.12,801273.31,11.0,0.0088,0.14,0.023,58.98,2
2023-01-08,EnergyStock4,14.25,Energy,619175382.51,760871.19,21.73,0.0195,-0.56,0.1605,98.14,4
2023-01-09,EnergyStock4,14.25,Energy,1314405205.07,933632.92,15.88,0.0639,0.81,0.013,45.01,4
2023-01-10,EnergyStock4,14.25,Energy,672936339.83,235522.75,13.97,0.034,0.59,0.1425,68.86,4
2023-01-11,EnergyStock4,13.96,Energy,679477428.65,53951.31,41.79,0.0792,-0.13,0.0025,16.98,2
2023-01-12,EnergyStock4,13.96,Energy,860073694.29,789986.07,16.42,0.0611,-1.11,0.1183,54.55,4
2023-01-13,EnergyStock4,13.4,Energy,613984985.66,882385.37,23.95,0.0672,-1.28,0.0374,58.11,2
2023-01-14,EnergyStock4,13.4,Energy,542425695.61,128434.14,23.75,0.0058,-0.18,0.0872,30.54,4
2023-01-15,EnergyStock4,13.81,Energy,527348533.0,760279.54,28.86,0.0563,1.27,0.0115,36.5,6
2023-01-16,EnergyStock4,13.25,Energy,897296999.37,17682.05,26.39,0.0154,0.17,0.0046,46.44,2
2023-01-17,EnergyStock4,13.39,Energy,686363138.06,500881.63,46.87,0.0712,-0.69,0.0969,54.5,5
2023-01-18,EnergyStock4,13.12,Energy,589683969.07,489370.94,42.42,0.0717,-0.28,0.005,86.18,2
2023-01-19,EnergyStock4,12.86,Energy,804410967.6,34721.19,22.98,0.0789,-0.17,0.0894,30.71,2
2023-01-20,EnergyStock4,13.24,Energy,1152966255.57,245321.77,8.65,0.0502,1.25,0.1189,3.21,6
2023-01-21,EnergyStock4,12.71,Energy,876567771.59,220246.95,43.59,0.0047,1.75,0.0577,18.27,2
2023-01-22,EnergyStock4,12.71,Energy,926576009.64,321331.87,42.3,0.0483,1.09,0.209,57.68,4
2023-01-23,EnergyStock4,12.46,Energy,509192436.07,349996.28,23.04,0.0609,0.71,0.0028,29.37,2
2023-01-24,EnergyStock4,12.46,Energy,983098346.81,550564.35,29.62,0.0043,-1.52,0.0672,99.93,4
2023-01-25,EnergyStock4,12.46,Energy,1103404727.66,679471.4,20.34,0.0435,-0.46,0.0967,33.52,4
2023-01-26,EnergyStock4,11.59,Energy,697807418.67,856271.85,22.17,0.0592,-1.42,0.1455,14.11,1
2023-01-27,EnergyStock4,11.59,Energy,991833011.81,688995.95,5.8,0.0173,0.12,0.0729,75.65,4
2023-01-28,EnergyStock4,11.12,Energy,934290336.24,559953.89,36.05,0.0777,-0.28,0.0964,85.14,2
2023-01-29,EnergyStock4,11.46,Energy,585795324.78,598163.59,36.87,0.0666,0.19,0.0228,48.13,6
2023-01-30,EnergyStock4,11.46,Energy,492253754.05,514119.47,47.53,0.0439,0.83,0.0598,67.91,4
2023-01-31,EnergyStock4,11.46,Energy,652080587.6,862321.18,41.97,0.0098,-0.28,0.1118,25.37,4
2023-02-01,EnergyStock4,11.57,Energy,506484065.69,810281.04,16.85,0.0003,-0.95,0.0011,75.44,5
2023-02-02,EnergyStock4,11.34,Energy,509400576.69,96163.23,17.9,0.0625,0.41,0.0973,91.74,2
2023-02-03,EnergyStock4,11.34,Energy,921836823.32,117881.91,16.28,0.0716,0.89,0.1371,66.38,4
2023-02-04,EnergyStock4,11.34,Energy,61361629.45,786597.13,35.54,0.0378,-0.29,0.0707,29.43,4
2023-02-05,EnergyStock4,11.45,Energy,915142270.47,519830.01,10.88,0.0172,-1.15,0.1568,83.65,5
2023-02-06,EnergyStock4,11.8,Energy,952697996.84,383769.97,40.49,0.0281,0.81,0.0228,23.9,6
2023-02-07,EnergyStock4,11.56,Energy,1121558899.22,34754.07,40.36,0.0257,0.16,0.1115,27.41,2
2023-02-08,EnergyStock4,11.1,Energy,65951273.57,124401.13,8.21,0.0608,-2.14,0.0197,41.84,2
2023-02-09,EnergyStock4,11.43,Energy,1042147881.17,718519.72,44.81,0.0256,1.46,0.1524,62.36,6
2023-01-01,EnergyStock5,246.03,Energy,24266682331.2,822912.39,24.57,0.0582,-0.49,0.0283,35.24,4
2023-01-02,EnergyStock5,246.03,Energy,648831949.01,816644.08,21.16,0.0464,0.25,0.0887,95.03,4
2023-01-03,EnergyStock5,275.56,Energy,10419949248.08,305815.03,43.63,0.0799,1.21,0.0533,78.17,8
2023-01-04,EnergyStock5,275.56,Energy,15941727636.92,834726.37,35.97,0.0017,-0.9,0.0413,23.3,4
2023-01-05,EnergyStock5,283.82,Energy,1320470915.46,227602.7,18.93,0.0494,-1.49,0.0181,16.42,6
2023-01-06,EnergyStock5,278.15,Energy,14116086063.53,278466.01,47.64,0.0371,0.07,0.0133,32.88,2
2023-01-07,EnergyStock5,278.15,Energy,7977215233.57,575036.3,39.75,0.0742,-0.84,0.1213,46.43,4
2023-01-08,EnergyStock5,286.49,Energy,25852220798.0,98979.5,10.94,0.0396,-0.3,0.0763,14.84,6
2023-01-09,EnergyStock5,286.49,Energy,27216707969.45,996766.43,21.89,0.0479,-0.81,0.1677,20.61,4
2023-01-10,EnergyStock5,286.49,Energy,2440927339.44,698453.08,16.37,0.0249,2.77,0.0252,56.94,4
2023-01-11,EnergyStock5,286.49,Energy,5747152120.95,747681.42,10.72,0.0083,-0.93,0.0673,30.68,4
2023-01-12,EnergyStock5,286.49,Energy,13031290300.8,711493.33,33.05,0.0516,-1.0,0.1033,32.23,4
2023-01-13,EnergyStock5,286.49,Energy,9006936708.36,985088.49,41.63,0.0132,-0.46,0.0307,53.33,4
2023-01-14,EnergyStock5,289.36,Energy,21394514688.15,223452.97,22.97,0.0406,0.43,0.0392,90.97,5
2023-01-15,EnergyStock5,289.36,Energy,20177750057.05,120682.37,30.44,0.0199,1.95,0.0995,25.7,4
2023-01-16,EnergyStock5,277.78,Energy,559217684.69,31937.94,5.38,0.0088,-0.76,0.071,98.68,2
2023-01-17,EnergyStock5,277.78,Energy,3781909209.8,550106.92,43.61,0.0542,0.53,0.1768,71.49,4
2023-01-18,EnergyStock5,277.78,Energy,18607879969.54,872102.32,44.15,0.0463,1.92,0.0953,81.82,4
2023-01-19,EnergyStock5,236.11,Energy,23424412141.65,191064.83,26.16,0.0698,-0.13,0.1537,13.26,0
2023-01-20,EnergyStock5,236.11,Energy,4376721675.88,369991.47,21.81,0.0795,-0.45,0.0406,24.05,4
2023-01-21,EnergyStock5,236.11,Energy,13553171510.55,229377.5,39.05,0.0248,0.23,0.0607,43.64,4
2023-01-22,EnergyStock5,236.11,Energy,19355172000.01,297576.79,20.29,0.0749,1.39,0.0212,77.17,4
2023-01-23,EnergyStock5,243.2,Energy,13080874086.35,109064.02,31.49,0.0623,0.03,0.0162,88.67,6
2023-01-24,EnergyStock5,243.2,Energy,23887415380.16,72403.32,45.64,0.0651,0.61,0.0332,88.07,4
2023-01-25,EnergyStock5,243.2,Energy,13809669127.04,128802.72,28.94,0.0285,0.66,0.0748,91.06,4
2023-01-26,EnergyStock5,226.17,Energy,18343020641.49,939077.43,40.52,0.0104,1.42,0.1414,98.69,1
2023-01-27,EnergyStock5,226.17,Energy,7657976687.03,628180.68,42.15,0.0749,-0.32,0.1336,63.49,4
2023-01-28,EnergyStock5,228.44,Energy,11323662449.84,224519.78,12.64,0.0,-0.59,0.0331,24.38,5
2023-01-29,EnergyStock5,223.87,Energy,12643496878.65,403977.7,35.36,0.0045,-0.0,0.1067,33.7,2
2023-01-30,EnergyStock5,219.39,Energy,1675214401.88,896761.98,36.13,0.0097,-0.8,0.1746,70.17,2
2023-01-31,EnergyStock5,219.39,Energy,17159871674.13,483098.53,24.34,0.0009,0.17,0.0702,20.32,4
2023-02-01,EnergyStock5,225.97,Energy,20694102934.37,989292.32,44.33,0.0798,0.64,0.0475,82.3,6
2023-02-02,EnergyStock5,221.45,Energy,2379575822.51,979626.31,18.32,0.0697,-1.59,0.0207,68.98,2
2023-02-03,EnergyStock5,221.45,Energy,1920234166.96,171002.01,22.46,0.0148,-0.39,0.1356,9.34,4
2023-02-04,EnergyStock5,221.45,Energy,2212968928.47,137647.93,15.78,0.0688,-1.22,0.0893,54.92,4
2023-02-05,EnergyStock5,221.45,Energy,21999941851.29,140255.0,7.22,0.0555,0.29,0.028,67.85,4
2023-02-06,EnergyStock5,236.95,Energy,12224332623.46,914676.65,48.55,0.0678,-0.98,0.0612,54.81,7
2023-02-07,EnergyStock5,236.95,Energy,20827802327.66,109031.35,16.6,0.0601,-0.28,0.0637,38.72,4
2023-02-08,EnergyStock5,236.95,Energy,3946500444.28,861998.45,25.14,0.0734,-1.76,0.0251,14.18,4
2023-02-09,EnergyStock5,201.41,Energy,10812461241.1,116085.13,22.63,0.0471,-0.8,0.0553,77.47,0
2023-01-01,EnergyStock6,454.97,Energy,7463083366.65,960412.53,6.7,0.0782,0.38,0.0166,31.69,2
2023-01-02,EnergyStock6,454.97,Energy,4059804471.78,249906.51,39.82,0.0423,-0.12,0.0743,86.98,4
2023-01-03,EnergyStock6,454.97,Energy,44562355925.11,960236.04,19.81,0.0709,-0.41,0.0487,62.43,4
2023-01-04,EnergyStock6,436.77,Energy,36616480270.96,182800.42,8.19,0.032,1.11,0.024,97.42,2
2023-01-05,EnergyStock6,436.77,Energy,3050521038.39,751624.42,30.43,0.0358,0.02,0.1963,33.87,4
2023-01-06,EnergyStock6,436.77,Energy,23954954223.19,878079.3,29.46,0.0191,0.19,0.1152,20.68,4
2023-01-07,EnergyStock6,436.77,Energy,15904588723.99,845961.56,25.4,0.0581,-0.21,0.0822,98.32,4
2023-01-08,EnergyStock6,441.14,Energy,7426203216.51,284986.41,19.84,0.052,0.8,0.0829,50.99,5
2023-01-09,EnergyStock6,445.55,Energy,19724861769.22,132641.76,30.4,0.0762,0.37,0.1365,64.68,5
2023-01-10,EnergyStock6,458.92,Energy,19919738832.7,338080.2,48.98,0.0691,-0.4,0.1977,41.51,6
2023-01-11,EnergyStock6,440.56,Energy,42216337100.55,410269.31,44.39,0.0151,-0.42,0.0042,76.42,2
2023-01-12,EnergyStock6,440.56,Energy,27725968191.31,61203.67,14.5,0.0059,0.87,0.144,56.62,4
2023-01-13,EnergyStock6,440.56,Energy,24396433926.93,280298.51,16.0,0.011,0.35,0.105,18.65,4
2023-01-14,EnergyStock6,431.75,Energy,37748082940.34,745303.56,34.67,0.0325,-0.64,0.0965,84.76,2
2023-01-15,EnergyStock6,431.75,Energy,13129922201.35,432287.33,13.37,0.0089,-0.96,0.0918,82.01,4
2023-01-16,EnergyStock6,483.56,Energy,4151532382.28,478304.77,41.09,0.0631,-0.72,0.1233,45.39,8
2023-01-17,EnergyStock6,483.56,Energy,47108414700.96,334271.8,46.54,0.0215,2.28,0.0734,27.25,4
2023-01-18,EnergyStock6,473.89,Energy,5801292150.34,122909.79,20.65,0.061,-0.85,0.0231,85.22,2
2023-01-19,EnergyStock6,473.89,Energy,45552364177.25,673483.61,12.88,0.0379,-0.2,0.0063,1.49,4
2023-01-20,EnergyStock6,454.93,Energy,11789480235.77,435253.63,26.93,0.011,0.93,0.1682,29.45,2
2023-01-21,EnergyStock6,423.09,Energy,3675421048.22,397777.83,11.93,0.0301,0.79,0.2138,23.12,1
2023-01-22,EnergyStock6,423.09,Energy,26142185152.7,862246.48,38.89,0.0443,-1.37,0.1394,87.94,4
2023-01-23,EnergyStock6,393.47,Energy,38879008683.37,667731.66,35.65,0.003,-0.35,0.2461,10.58,1
2023-01-24,EnergyStock6,385.6,Energy,34372986035.2,554488.53,23.6,0.0058,1.0,0.1055,61.4,2
2023-01-25,EnergyStock6,385.6,Energy,16945141048.0,597338.38,15.5,0.0753,-1.69,0.0796,44.97,4
2023-01-26,EnergyStock6,389.46,Energy,6620780057.08,299907.27,35.58,0.0252,-0.38,0.0302,76.27,5
2023-01-27,EnergyStock6,373.88,Energy,839983496.97,899241.28,31.16,0.0281,0.59,0.1345,50.9,2
2023-01-28,EnergyStock6,418.75,Energy,41178717043.7,638674.32,24.93,0.0393,-0.66,0.0302,32.84,8
2023-01-29,EnergyStock6,402.0,Energy,3321572732.61,203880.85,26.84,0.0628,-2.1,0.0185,8.24,2
2023-01-30,EnergyStock6,402.0,Energy,11197816486.26,618784.84,48.97,0.0089,-0.14,0.1474,96.86,4
2023-01-31,EnergyStock6,402.0,Energy,36149303437.74,340377.7,49.64,0.0082,-0.16,0.022,97.01,4
2023-02-01,EnergyStock6,402.0,Energy,31386486916.95,778378.01,29.08,0.0638,-1.66,0.0858,56.11,4
2023-02-02,EnergyStock6,402.0,Energy,33173397381.23,981909.95,23.5,0.0611,0.19,0.0271,37.14,4
2023-02-03,EnergyStock6,373.86,Energy,13818217107.36,614536.32,10.37,0.0739,-1.0,0.1219,39.08,1
2023-02-04,EnergyStock6,373.86,Energy,22635328356.47,674926.49,22.51,0.039,-1.67,0.0658,76.51,4
2023-02-05,EnergyStock6,373.86,Energy,11197761626.84,90576.41,5.51,0.0342,0.16,0.003,46.98,4
2023-02-06,EnergyStock6,366.38,Energy,32692583827.24,496157.27,31.96,0.0077,0.56,0.0148,58.95,2
2023-02-07,EnergyStock6,366.38,Energy,23060249261.64,911306.98,17.33,0.0404,0.77,0.1486,67.97,4
2023-02-08,EnergyStock6,366.38,Energy,11751245989.1,687367.57,14.7,0.0336,-0.07,0.0448,96.93,4
2023-02-09,EnergyStock6,351.72,Energy,20804195774.02,208964.29,40.55,0.0627,0.45,0.1228,98.56,2
2023-01-01,EnergyStock7,473.34,Energy,16527762104.08,114519.89,13.48,0.04,-0.46,0.0388,65.97,7
2023-01-02,EnergyStock7,473.34,Energy,16462311805.69,665298.55,26.01,0.065,0.42,0.0497,6.42,4
2023-01-03,EnergyStock7,463.87,Energy,30596562232.07,856376.4,16.37,0.0262,-1.46,0.0188,81.12,2
2023-01-04,EnergyStock7,463.87,Energy,7136176990.95,469191.43,39.87,0.027,-0.48,0.0143,60.87,4
2023-01-05,EnergyStock7,454.6,Energy,37835020116.97,361894.97,17.67,0.0673,-0.13,0.0551,37.0,2
2023-01-06,EnergyStock7,445.5,Energy,40658360901.13,753419.11,7.88,0.0572,0.93,0.0064,31.29,2
2023-01-07,EnergyStock7,445.5,Energy,22531278226.74,494665.3,25.52,0.0165,-0.3,0.1587,95.85,4
2023-01-08,EnergyStock7,436.59,Energy,29946712861.47,941309.91,34.86,0.0697,-0.46,0.1071,60.01,2
2023-01-09,EnergyStock7,427.86,Energy,23111865891.19,238117.75,38.47,0.0422,-1.56,0.0601,99.87,2
2023-01-10,EnergyStock7,410.75,Energy,2182100886.38,225084.83,48.7,0.0783,0.82,0.0335,21.4,2
2023-01-11,EnergyStock7,439.5,Energy,6652142946.8,110113.94,10.05,0.0459,-0.59,0.1245,97.79,7
2023-01-12,EnergyStock7,439.5,Energy,6985594529.8,471307.08,35.56,0.0666,2.31,0.1016,26.73,4
2023-01-13,EnergyStock7,439.5,Energy,43339650019.7,58563.04,44.89,0.045,-2.07,0.0205,18.15,4
2023-01-14,EnergyStock7,430.71,Energy,35943649382.64,618265.91,46.1,0.0186,0.11,0.0002,69.5,2
2023-01-15,EnergyStock7,430.71,Energy,37820229760.86,783905.04,5.69,0.0653,-0.81,0.0459,22.63,4
2023-01-16,EnergyStock7,430.71,Energy,18547209219.04,295998.43,12.75,0.061,-1.02,0.0815,21.77,4
2023-01-17,EnergyStock7,413.48,Energy,22982029757.47,609346.37,36.75,0.0544,-1.0,0.1222,68.15,2
2023-01-18,EnergyStock7,413.48,Energy,9117147221.94,380592.79,17.24,0.0071,0.27,0.0251,21.98,4
